1,0.1,1.2,0.18118
2,0.02,1.37,0.13283
3,0.002,1.31,0.16983
4,0.002,1.31,0.16983
5,0.002,1.31,0.16983
6,0.002,1.49,0.072738
7,0.002,1.49,0.072738
8,0.007,1.5,0.076522
9,0.005,1.17,0.2203
10,0.003,1.45,0.087724
11,0.002,1.01,0.26085
12,0.005,1.28,0.18182
13,0.005,1.08,0.24412
14,0.005,1.13,0.23151
15,0.005,1.2,0.21108
16,0.005,1.08,0.24412
17,0.003,1.24,0.19826
18,0.002,1.36,0.14547
19,0.002,1.36,0.14547
20,0.007,1.23,0.2002
21,0.002,1.05,0.25208
22,0.005,1.3,0.17307
23,0.003,1.33,0.16021
24,0.002,1.33,0.16062
25,0.002,1.33,0.16062
26,0.007,1.29,0.17677
27,0.002,1.44,0.095136
28,0.005,1.32,0.16404
29,0.005,1.44,0.094051
30,0.005,1.44,0.094051
31,0.005,1.12,0.23411
32,0.003,1.22,0.20535
33,0.003,1.22,0.20535
34,0.002,1.45,0.088055
35,0.002,1.45,0.088055
36,0.005,1.31,0.16853
37,0.005,1.31,0.16853
38,0.003,1.43,0.10174
39,0.003,1.44,0.094768
40,0.001,1.19,0.2158
41,0.005,1.35,0.14949
42,0.007,1.44,0.093358
43,0.007,1.44,0.093358
44,0.007,1.44,0.093358
45,0.002,1.26,0.19119
46,0.005,1.35,0.14949
47,0.002,1.37,0.13996
48,0.002,1.37,0.13996
49,0.002,1.37,0.13996
50,0.005,1.33,0.15936
51,0.005,1.33,0.15936
52,0.003,1.48,0.070371
53,0.003,1.48,0.070371
54,0.003,1.48,0.070371
55,0.003,1.48,0.070371
56,0.003,1.48,0.070371
57,0.003,1.46,0.080878
58,0.003,1.46,0.080878
59,0.003,1.46,0.080878
60,0.007,1.25,0.19298
61,0.001,1.31,0.17022
62,0.002,1.13,0.23254
63,0.01,1.21,0.20596
64,0.01,1.44,0.092331
65,0.01,1.44,0.092331
66,0.005,1.41,0.11448
67,0.002,1.29,0.1788
68,0.002,1.29,0.1788
69,0.002,1.31,0.16983
70,0.002,1.31,0.16983
71,0.002,1.46,0.081172
72,0.003,1.15,0.22673
73,0.005,1.15,0.22608
74,0.005,1.15,0.22608
75,0.003,1.27,0.18678
76,0.007,1.4,0.12005
77,0.005,1.29,0.17758
78,0.003,1.34,0.15534
79,0.003,1.3,0.17399
80,0.007,1.49,0.073595
81,0.007,1.49,0.073595
82,0.007,1.49,0.073595
83,0.007,1.49,0.073595
84,0.005,1.31,0.16853
85,0.002,1.42,0.10898
86,0.001,1.45,0.088391
87,0.007,1.27,0.18513
88,0.005,1.38,0.13296
89,0.005,1.38,0.13296
90,0.005,1.5,0.076182
91,0.005,1.5,0.076182
92,0.001,1.5,0.075488
93,0.001,1.5,0.075488
94,0.005,1.41,0.11448
95,0.005,1.49,0.073257
96,0.001,1.37,0.14039
97,0.001,1.37,0.14039
98,0.005,1.42,0.10783
99,0.005,1.42,0.10783
100,0.005,1.42,0.10783
101,0.005,1.39,0.12708
102,0.003,1.5,0.075837
103,0.003,1.5,0.075837
104,0.003,1.5,0.075837
105,0.002,1.43,0.10212
106,0.002,1.41,0.11569
107,0.003,1.49,0.07291
108,0.003,1.49,0.07291
109,0.003,1.49,0.07291
110,0.003,1.47,0.074433
111,0.003,1.47,0.074433
112,0.002,1.49,0.072738
113,0.002,1.47,0.074697
114,0.002,1.48,0.070197
115,0.002,1.48,0.070197
116,0.002,1.5,0.075663
117,0.002,1.47,0.074697
118,0.002,1.47,0.074697
119,0.002,1.47,0.074697
120,0.002,1.47,0.074697
121,0.002,1.5,0.075663
122,0.002,1.45,0.088055
123,0.002,1.45,0.088055
124,0.002,1.47,0.074697
125,0.002,1.48,0.070197
126,0.002,1.48,0.070197
127,0.002,1.48,0.070197
128,0.002,1.48,0.070197
129,0.002,1.48,0.070197
130,0.002,1.48,0.070197
