1,0.001,1.55,0.069446,207,1354
2,0.05,1.52,0.065393,195,868.78
3,0.007,1.55,0.061134,94,392.18
4,0.3,1.4,0.079248,211,1116.9
5,0.007,1.55,0.061134,58,297.93
6,0.007,1.55,0.061134,94,381.21
7,0.5,1.34,0.084894,216,1248.5
8,0.3,1.4,0.079248,209,1100.6
9,0.007,1.55,0.061134,52,277.5
10,0.05,1.52,0.065393,244,1035.2
11,0.007,1.55,0.061134,97,503.58
12,0.007,1.55,0.061134,59,314.36
13,0.3,1.4,0.079248,208,1083.1
14,0.001,1.55,0.069446,194,1188.4
15,0.007,1.55,0.061134,50,260.48
16,0.007,1.55,0.061134,91,458.7
17,0.3,1.4,0.079248,213,1117.1
18,0.02,1.54,0.062248,245,1128.6
19,0.001,1.55,0.069446,187,1196.6
20,0.007,1.55,0.061134,57,303.02
21,0.007,1.55,0.061134,38,211.21
22,0.007,1.55,0.061134,97,476.74
23,0.007,1.55,0.061134,96,500.35
24,0.007,1.55,0.061134,94,466.67
25,0.007,1.55,0.061134,92,400.8
26,0.1,1.49,0.069125,198,891.27
27,0.007,1.55,0.061134,52,289.03
28,0.007,1.55,0.061134,59,309.99
29,0.007,1.55,0.061134,97,497.68
30,0.007,1.55,0.061134,96,452.1
