HL = 20.000 | t1//t0 = 150.000 | l1//l0 = 0.070 | alpha = 1.42 | Tmax = Inf
 HL = 20.000 | t1//t0 = 150.000 | l1//l0 = 0.070 | alpha = 1.42 | Tmax = Inf
 HL = 10.000 | t1//t0 = 2.000 | l1//l0 = 1.000 | alpha = 1.34 | Tmax = 2.317926
 HL = 0.200 | t1//t0 = 11.000 | l1//l0 = 0.070 | alpha = 1.05 | Tmax = 0.301335
 HL = 2.000 | t1//t0 = 40.000 | l1//l0 = 0.500 | alpha = 1.21 | Tmax = 0.410744
 HL = 0.200 | t1//t0 = 15.000 | l1//l0 = 0.001 | alpha = 1.30 | Tmax = 0.192855
 HL = 1.000 | t1//t0 = 12.000 | l1//l0 = 0.070 | alpha = 1.12 | Tmax = 0.270659
 HL = 0.200 | t1//t0 = 40.000 | l1//l0 = 0.050 | alpha = 1.24 | Tmax = 0.088185
 HL = 2.000 | t1//t0 = 9.000 | l1//l0 = 0.002 | alpha = 1.41 | Tmax = 0.461052
 HL = 0.200 | t1//t0 = 18.000 | l1//l0 = 0.007 | alpha = 1.23 | Tmax = 0.168179
 HL = 0.200 | t1//t0 = 20.000 | l1//l0 = 0.005 | alpha = 1.13 | Tmax = 0.160093
 HL = 1.000 | t1//t0 = 10.000 | l1//l0 = 0.001 | alpha = 1.07 | Tmax = 0.293896
 HL = 0.200 | t1//t0 = 18.000 | l1//l0 = 0.007 | alpha = 1.28 | Tmax = 0.157361
 HL = 1.000 | t1//t0 = 4.000 | l1//l0 = 0.010 | alpha = 1.28 | Tmax = 0.134810
 HL = 0.500 | t1//t0 = 9.000 | l1//l0 = 0.100 | alpha = 1.36 | Tmax = 0.135303
 HL = 0.200 | t1//t0 = 17.000 | l1//l0 = 0.050 | alpha = 1.42 | Tmax = 0.217656
 HL = 0.500 | t1//t0 = 5.000 | l1//l0 = 0.003 | alpha = 1.06 | Tmax = 0.126847
 HL = 2.000 | t1//t0 = 130.000 | l1//l0 = 1.000 | alpha = 1.31 | Tmax = 0.191518
 HL = 5.000 | t1//t0 = 120.000 | l1//l0 = 1.000 | alpha = 1.20 | Tmax = 1.220582
 HL = 2.000 | t1//t0 = 110.000 | l1//l0 = 0.500 | alpha = 1.36 | Tmax = 0.280370
 HL = 0.500 | t1//t0 = 18.000 | l1//l0 = 0.100 | alpha = 1.22 | Tmax = 0.130691
 HL = 0.500 | t1//t0 = 4.000 | l1//l0 = 0.050 | alpha = 1.23 | Tmax = 0.142609
 HL = 2.000 | t1//t0 = 130.000 | l1//l0 = 1.000 | alpha = 1.03 | Tmax = 0.384870
 HL = 1.000 | t1//t0 = 11.000 | l1//l0 = 0.070 | alpha = 1.15 | Tmax = 0.252740
 HL = 0.200 | t1//t0 = 50.000 | l1//l0 = 0.003 | alpha = 1.07 | Tmax = 0.090119
 HL = 0.500 | t1//t0 = 20.000 | l1//l0 = 0.020 | alpha = 1.33 | Tmax = 0.200205
 HL = 0.500 | t1//t0 = 10.000 | l1//l0 = 0.300 | alpha = 1.01 | Tmax = 0.130990
 HL = 1.000 | t1//t0 = 13.000 | l1//l0 = 0.020 | alpha = 1.20 | Tmax = 0.312131
 HL = 1.000 | t1//t0 = 12.000 | l1//l0 = 0.005 | alpha = 1.46 | Tmax = 0.268101
 HL = 2.000 | t1//t0 = 140.000 | l1//l0 = 0.500 | alpha = 1.10 | Tmax = 0.501947
 HL = 7.000 | t1//t0 = 10.000 | l1//l0 = 0.070 | alpha = 1.53 | Tmax = 1.156199
 HL = 1.000 | t1//t0 = 12.000 | l1//l0 = 0.005 | alpha = 1.40 | Tmax = 0.281271
 HL = 0.200 | t1//t0 = 10.000 | l1//l0 = 0.002 | alpha = 1.02 | Tmax = 0.272329
 HL = 10.000 | t1//t0 = 11.000 | l1//l0 = 0.300 | alpha = 1.46 | Tmax = 2.471964
