1;0,03;1,03;Inf
2;0,03;1,03;Inf
3;0,03;1,03;Inf
4;0,03;1,03;Inf
5;0,03;1,03;Inf
6;0,03;1,03;Inf
7;0,03;1,03;Inf
8;0,03;1,03;Inf
9;0,03;1,03;Inf
10;0,1;1,17;0,29938
11;0,1;1,17;0,29938
12;0,5;1,34;0,088209
13;0,5;1,34;0,088209
14;0,5;1,34;0,088209
15;0,5;1,34;0,088209
16;0,5;1,34;0,088209
17;0,5;1,34;0,088209
18;0,5;1,34;0,088209
19;0,5;1,34;0,088209
20;0,5;1,34;0,088209
21;0,5;1,34;0,088209
22;0,5;1,34;0,088209
23;0,5;1,02;0,1858
24;0,5;1,02;0,1858
25;0,5;1,02;0,1858
26;0,5;1,02;0,1858
27;0,5;1,02;0,1858
28;0,5;1,02;0,1858
29;0,5;1,02;0,1858
30;0,5;1,02;0,1858
31;0,5;1,02;0,1858
32;0,5;1,02;0,1858
33;0,5;1,02;0,1858
34;0,5;1,02;0,1858
35;0,5;1,02;0,1858
36;0,07;1,14;0,33538
37;0,07;1,14;0,33538
38;0,07;1,14;0,33538
39;0,07;1,14;0,33538
40;0,07;1,14;0,33538
41;0,07;1,14;0,33538
42;0,07;1,14;0,33538
43;0,5;1,25;0,12093
44;0,5;1,25;0,12093
45;0,5;1,25;0,12093
46;0,5;1,25;0,12093
47;0,5;1,25;0,12093
48;0,5;1,25;0,12093
49;0,5;1,25;0,12093
50;0,5;1,25;0,12093
51;0,5;1,25;0,12093
52;0,5;1,25;0,12093
53;0,5;1,25;0,12093
54;0,5;1,25;0,12093
55;0,5;1,25;0,12093
56;0,5;1,25;0,12093
57;0,5;1,25;0,12093
58;0,5;1,25;0,12093
59;0,5;1,25;0,12093
60;0,5;1,25;0,12093
61;0,5;1,25;0,12093
62;0,5;1,25;0,12093
63;0,5;1,25;0,12093
64;0,07;1,16;0,33368
65;0,07;1,16;0,33368
66;0,07;1,16;0,33368
67;0,07;1,16;0,33368
68;0,07;1,16;0,33368
69;0,07;1,16;0,33368
70;0,07;1,16;0,33368
71;0,07;1,16;0,33368
72;0,07;1,16;0,33368
73;0,07;1,16;0,33368
74;0,07;1,16;0,33368
75;0,5;1,09;0,16902
76;0,5;1,09;0,16902
77;1;1,21;0,091512
78;1;1,21;0,091512
79;1;1,21;0,091512
80;1;1,21;0,091512
81;1;1,21;0,091512
82;0,1;1,2;0,29425
83;0,1;1,2;0,29425
84;0,1;1,2;0,29425
85;0,1;1,2;0,29425
86;0,1;1,2;0,29425
87;0,1;1,2;0,29425
88;0,1;1,2;0,29425
89;0,1;1,2;0,29425
90;0,3;1,47;0,082177
91;0,3;1,47;0,082177
92;0,3;1,47;0,082177
93;0,3;1,47;0,082177
94;0,3;1,47;0,082177
95;0,3;1,47;0,082177
96;0,3;1,47;0,082177
97;0,3;1,47;0,082177
98;0,3;1,47;0,082177
99;0,07;1,39;0,31204
100;0,07;1,39;0,31204
101;0,07;1,39;0,31204
102;0,07;1,39;0,31204
103;0,07;1,39;0,31204
104;0,07;1,39;0,31204
105;0,3;1,45;0,078467
106;0,3;1,45;0,078467
