\nSimulated Annealing...Discreted\n

	 Fitness Limit : -Inf
Diagnostic information.
	objective function = @sa_cav_y_4dof
	X0 = [  1 9 0.7 1.34 ]
Modified options:
	options.AnnealingFcn = @d_annealing_c4
	options.TemperatureFcn = @temperatureboltz
	options.StallIterLimit = 1000
	options.InitialTemperature = [  100 100 100 100 ]
	options.Display = 'diagnose'
	options.ReannealInterval = 50
	options.DisplayInterval = 1 
	options.AcceptanceFcn = @acceptancesa
End of diagnostic information.


                           Best        Current           Mean
Iteration   f-count         f(x)         f(x)         temperature
     0          1      0.0932996      0.0932996            100
     1          2      0.0932996      0.0932996         144.27
     2          3      0.0932996       0.144107        91.0239
     3          4      0.0932996       0.144107        72.1348
     4          5      0.0932996       0.292673        62.1335
     5          6      0.0932996       0.325931        55.8111
     6          7      0.0932996       0.325931        51.3898
     7          8      0.0932996         1.0518        48.0898
     8          9      0.0932996       0.475722         45.512
     9         10      0.0932996        1.79384        43.4294
    10         11      0.0932996        1.08737        41.7032
    11         12      0.0932996        1.84314         40.243
    12         13      0.0932996       0.129855        38.9871
    13         14      0.0932996       0.129855        37.8923
    14         15      0.0932996       0.129855        36.9269
    15         16      0.0932996       0.129855        36.0674
    16         17      0.0932996       0.394915        35.2956
    17         18      0.0932996       0.394915        34.5976
    18         19      0.0932996       0.473407        33.9623
    19         20      0.0932996         1.3482        33.3808
    20         21      0.0932996       0.758601        32.8459
    21         22      0.0932996        1.69084        32.3515
    22         23      0.0932996        3.44925        31.8929
    23         24      0.0932996        2.86048        31.4658
    24         25      0.0932996        2.86048        31.0667
    25         26      0.0932996       0.611553        30.6928
    26         27      0.0932996        0.43166        30.3413
    27         28      0.0932996        0.43166        30.0102
    28         29      0.0932996       0.477428        29.6974
    29         30      0.0932996        3.78611        29.4014
    30         31      0.0932996        0.85126        29.1207

                           Best        Current           Mean
Iteration   f-count         f(x)         f(x)         temperature
    31         32      0.0932996       0.110768        28.8539
    32         33      0.0932996       0.110768           28.6
    33         34      0.0927967      0.0927967        28.3578
    34         35      0.0927967       0.253021        28.1266
    35         36      0.0927967       0.253021        27.9055
    36         37      0.0927967       0.253021        27.6938
    37         38      0.0927967       0.253021        27.4908
    38         39      0.0927967       0.253021        27.2958
    39         40      0.0927967       0.142625        27.1085
    40         41      0.0927967        1.15504        26.9283
    41         42      0.0927967       0.585371        26.7546
    42         43      0.0927967       0.122427        26.5873
    43         44      0.0927967       0.122427        26.4257
    44         45      0.0927967      0.0959879        26.2697
    45         46      0.0927967      0.0959879        26.1189
    46         47      0.0927967      0.0959879         25.973
    47         48      0.0927967       0.126332        25.8318
    48         49      0.0927967       0.126332        25.6949
    49         50      0.0927967       0.179405        25.5622
    50         51      0.0927967       0.196156        25.4335
    51         52      0.0927967       0.264397        25.3085
    52         53      0.0927967       0.126225        25.1871
[Warning: Unable to complete the meshing step. Please try the alternate mesher
version that can be selected in pdetool using the Mesh Parameters dialog or in
the initmesh function using the 'MesherVersion', 'R2013a' option.] 
    53         54      0.0927967       0.126225         25.069
    54         55      0.0927967       0.126225        24.9543
    55         56      0.0875201      0.0875201        24.8425
    56         57      0.0875201      0.0875201        24.7338
    57         58      0.0875201       0.151594        24.6279
    58         59      0.0875201       0.303486        24.5246
    59         60      0.0875201      0.0983107        24.4239
    60         61      0.0875201      0.0983107        24.3257

                           Best        Current           Mean
Iteration   f-count         f(x)         f(x)         temperature
    61         62      0.0875201       0.469262        24.2299
    62         63      0.0875201       0.121178        24.1363
    63         64      0.0875201       0.121178        24.0449
    64         65      0.0875201       0.121178        23.9556
    65         66      0.0875201       0.171989        23.8683
    66         67      0.0875201       0.175533         23.783
    67         68      0.0875201       0.180353        23.6994
    68         69      0.0875201        0.36954        23.6177
    69         70      0.0875201       0.201335        23.5377
    70         71      0.0875201       0.201335        23.4594
    71         72      0.0875201       0.149733        23.3827
    72         73      0.0875201       0.149733        23.3075
    73         74      0.0875201       0.149733        23.2338
    74         75      0.0875201       0.149733        23.1616
    75         76      0.0875201       0.293202        23.0908
    76         77      0.0875201       0.306285        23.0213
*   77         78      0.0875201       0.376613            Inf
    78         79      0.0875201       0.136467         144.27
    79         80      0.0875201        0.10038        91.0239
    80         81      0.0875201        0.10038        72.1348
    81         82      0.0875201        0.23856        62.1335
    82         83      0.0875201        1.09234        55.8111
    83         84      0.0875201       0.129006        51.3898
    84         85      0.0875201      0.0962531        48.0898
    85         86      0.0875201      0.0962531         45.512
    86         87      0.0875201       0.887872        43.4294
    87         88      0.0875201       0.100368        41.7032
    88         89      0.0875201       0.100368         40.243
    89         90      0.0167091      0.0167091        38.9871
    90         91      0.0167091      0.0167091        37.8923

                           Best        Current           Mean
Iteration   f-count         f(x)         f(x)         temperature
    91         92      0.0167091       0.503832        36.9269
    92         93      0.0167091       0.503832        36.0674
    93         94      0.0167091       0.503832        35.2956
    94         95      0.0167091       0.115941        34.5976
    95         96      0.0167091      0.0948996        33.9623
    96         97      0.0167091       0.283339        33.3808
    97         98      0.0167091          3.722        32.8459
    98         99      0.0167091       0.137748        32.3515
    99        100      0.0167091      0.0907273        31.8929
   100        101      0.0167091        0.16105        31.4658
   101        102      0.0167091        0.16105        31.0667
   102        103      0.0167091         1.5184        30.6928
   103        104      0.0167091       0.607716        30.3413
   104        105      0.0167091       0.607716        30.0102
   105        106      0.0167091       0.607716        29.6974
   106        107      0.0167091       0.607716        29.4014
   107        108      0.0167091        1.09314        29.1207
   108        109      0.0167091      0.0500339        28.8539
   109        110      0.0167091      0.0500339           28.6
   110        111      0.01
