1,0.005,1.55,0.062486,153,872.09
2,0.007,1.55,0.061134,79,434.61
3,0.005,1.55,0.062486,296,1639
4,0.005,1.55,0.062486,356,1928.8
5,0.005,1.55,0.062486,211,1192.8
6,0.005,1.55,0.062486,259,1417.3
7,0.007,1.55,0.061134,175,1000.5
8,0.007,1.55,0.061134,59,313.11
9,0.005,1.55,0.062486,404,2159.3
10,0.005,1.55,0.062486,103,583.11
11,0.007,1.55,0.061134,159,906.28
12,0.002,1.55,0.067098,117,677.91
13,0.02,1.54,0.062248,160,837.92
14,0.05,1.52,0.065393,180,915.92
15,0.007,1.55,0.061134,89,434.73
16,0.007,1.55,0.061134,76,384.61
17,0.005,1.55,0.062486,230,1205.1
18,0.005,1.55,0.062486,105,578.49
19,0.003,1.55,0.065167,178,1018.1
20,0.002,1.55,0.067098,164,971.41
21,0.02,1.54,0.062248,200,1037.1
22,0.005,1.54,0.085227,158,861.54
23,0.005,1.55,0.062486,420,2180.4
24,0.003,1.55,0.065167,164,952.71
25,0.005,1.55,0.062486,148,809.98
26,0.02,1.54,0.062248,156,828.06
27,0.007,1.55,0.061134,139,730.89
28,0.005,1.55,0.062486,188,1001.1
29,0.01,1.55,0.063798,109,620.76
30,0.05,1.52,0.065393,188,984.43
