1,0.5,1.34,0.084894
2,0.003,1.48,0.19574
3,0.003,1.48,0.19574
4,0.3,1.4,0.079248
5,0.3,1.4,0.079248
6,0.3,1.4,0.079248
7,0.01,1.54,0.07295
8,0.01,1.54,0.07295
9,0.01,1.54,0.07295
10,0.01,1.54,0.07295
11,0.003,1.38,0.24991
12,0.02,1.39,0.21843
13,0.01,1.41,0.2254
14,0.01,1.38,0.23836
15,0.01,1.38,0.23836
16,0.07,1.38,0.16687
17,0.007,1.44,0.21526
18,0.07,1.35,0.18406
19,0.05,1.38,0.18599
20,0.003,1.34,0.26142
21,0.002,1.5,0.17665
22,0.002,1.36,0.25757
23,0.002,1.36,0.25757
24,0.007,1.41,0.23111
25,0.003,1.49,0.18532
26,0.007,1.42,0.22632
27,0.02,1.47,0.16095
28,0.02,1.47,0.16095
29,0.03,1.39,0.20417
30,0.03,1.39,0.20417
31,0.03,1.39,0.20417
32,0.003,1.5,0.17287
33,0.5,1.39,0.089157
34,0.5,1.39,0.089157
35,0.5,1.39,0.089157
36,0.03,1.48,0.13156
37,0.03,1.48,0.13156
38,0.03,1.48,0.13156
39,0.3,1.39,0.083281
40,0.3,1.39,0.083281
41,0.1,1.4,0.13344
42,0.007,1.4,0.23546
43,0.07,1.46,0.10723
44,0.07,1.49,0.079013
45,0.07,1.49,0.079013
46,0.005,1.41,0.23495
47,0.005,1.48,0.18933
48,0.05,1.44,0.14368
49,0.01,1.54,0.07295
50,0.007,1.39,0.23947
51,0.005,1.55,0.062486
52,0.005,1.55,0.062486
53,0.005,1.55,0.062486
54,0.005,1.55,0.062486
55,0.007,1.49,0.17198
56,0.03,1.51,0.091801
57,0.03,1.51,0.091801
58,0.03,1.51,0.091801
59,0.03,1.51,0.091801
60,0.03,1.51,0.091801
61,0.03,1.51,0.091801
62,0.03,1.51,0.091801
63,0.03,1.51,0.091801
64,0.03,1.51,0.091801
65,0.02,1.41,0.2079
66,0.02,1.48,0.14997
67,0.005,1.54,0.085227
68,0.005,1.54,0.085227
69,0.002,1.48,0.19903
70,0.07,1.51,0.067919
71,0.07,1.51,0.067919
72,0.07,1.51,0.067919
73,0.02,1.54,0.062248
74,0.02,1.54,0.062248
75,0.02,1.54,0.062248
76,0.007,1.42,0.22632
77,0.007,1.42,0.22632
78,0.03,1.44,0.17053
79,0.03,1.44,0.17053
80,0.03,1.44,0.17053
81,0.02,1.42,0.20195
82,0.02,1.49,0.13799
83,0.02,1.49,0.13799
84,0.02,1.49,0.13799
85,0.02,1.49,0.13799
86,0.02,1.49,0.13799
87,0.005,1.54,0.085227
88,0.003,1.53,0.11829
89,0.003,1.53,0.11829
90,0.007,1.49,0.17198
91,0.001,1.51,0.16597
92,0.007,1.54,0.079632
93,0.007,1.55,0.061134
94,0.003,1.52,0.13986
95,0.003,1.52,0.13986
96,0.1,1.5,0.072025
97,0.1,1.5,0.072025
98,0.1,1.5,0.072025
99,0.1,1.5,0.072025
100,0.1,1.5,0.072025
101,0.001,1.52,0.14814
102,0.001,1.52,0.14814
103,0.001,1.52,0.14814
104,0.002,1.55,0.067098
105,0.002,1.55,0.067098
106,0.002,1.55,0.067098
107,0.002,1.55,0.067098
108,0.005,1.53,0.11067
109,0.005,1.53,0.11067
110,0.005,1.53,0.11067
111,0.002,1.54,0.095653
112,0.01,1.53,0.095052
113,0.01,1.53,0.095052
114,0.002,1.53,0.1224
115,0.001,1.55,0.069446
116,0.01,1.55,0.063798
117,0.01,1.55,0.063798
118,0.01,1.55,0.063798
119,0.01,1.55,0.063798
120,0.007,1.55,0.061134
121,0.007,1.55,0.061134
122,0.007,1.55,0.061134
123,0.007,1.55,0.061134
124,0.007,1.55,0.061134
125,0.007,1.55,0.061134
126,0.007,1.55,0.061134
127,0.007,1.55,0.061134
128,0.007,1.55,0.061134
129,0.007,1.55,0.061134
130,0.007,1.55,0.061134
131,0.007,1.55,0.061134
132,0.007,1.55,0.061134
133,0.007,1.55,0.061134
134,0.007,1.55,0.061134
135,0.007,1.55,0.061134
136,0.007,1.55,0.061134
137,0.001,1.55,0.069446
138,0.01,1.55,0.063798
139,0.003,1.55,0.065167
140,0.005,1.55,0.062486
141,0.005,1.55,0.062486
