1;0,03;1,08;0,23616
2;0,3;1,11;0,17007
3;0,3;1,11;0,17007
4;0,1;1,41;0,088351
5;0,1;1,41;0,088351
6;0,1;1,41;0,088351
7;0,005;1,05;0,25108
8;0,01;1,46;0,078931
9;0,01;1,46;0,078931
10;0,005;1,38;0,13296
11;0,003;1,35;0,15029
12;0,003;1,35;0,15029
13;0,007;1,42;0,10704
14;0,007;1,23;0,2002
15;0,007;1,24;0,19673
16;0,007;1,24;0,19673
17;0,002;1,38;0,13429
18;0,03;1,05;0,24327
19;0,002;1,36;0,14547
20;0,002;1,14;0,22985
21;0,003;1,4;0,12174
22;0,01;1,14;0,22704
23;0,01;1,14;0,22704
24;0,002;1,22;0,20575
25;0,005;1,5;0,076182
26;0,005;1,5;0,076182
27;0,005;1,5;0,076182
28;0,01;1,15;0,22425
29;0,01;1,16;0,22136
30;0,007;1,34;0,15369
31;0,001;1,22;0,20602
32;0,001;1,22;0,20602
33;0,001;1,39;0,12875
34;0,007;1,14;0,22809
35;0,002;1,19;0,21543
36;0,007;1,36;0,14338
37;0,002;1,41;0,1157
38;0,005;1,42;0,10783
39;0,005;1,42;0,10783
40;0,002;1,29;0,1788
41;0,002;1,29;0,1788
42;0,003;1,36;0,14505
43;0,005;1,4;0,12091
44;0,005;1,4;0,12091
45;0,005;1,4;0,12091
46;0,002;1,27;0,18722
47;0,002;1,27;0,18722
48;0,002;1,27;0,18722
49;0,01;1,44;0,092331
50;0,001;1,5;0,075488
51;0,001;1,5;0,075488
52;0,001;1,5;0,075488
53;0,003;1,3;0,17399
54;0,002;1,46;0,081172
55;0,001;1,49;0,072564
56;0,001;1,49;0,072564
57;0,002;1,35;0,15072
58;0,002;1,35;0,15072
59;0,001;1,2;0,21265
60;0,003;1,5;0,075837
61;0,003;1,5;0,075837
62;0,002;1,49;0,072738
63;0,002;1,49;0,072738
64;0,002;1,25;0,195
65;0,002;1,25;0,195
66;0,002;1,37;0,13996
67;0,002;1,39;0,12833
68;0,002;1,39;0,12833
69;0,002;1,28;0,18311
70;0,002;1,28;0,18311
71;0,002;1,28;0,18311
72;0,002;1,17;0,22137
73;0,002;1,33;0,16062
74;0,002;1,34;0,15575
75;0,002;1,47;0,074697
76;0,002;1,47;0,074697
77;0,003;1,22;0,20535
78;0,003;1,43;0,10174
79;0,003;1,48;0,070371
80;0,007;1,47;0,073527
81;0,001;1,36;0,14584
82;0,005;1,46;0,080281
83;0,007;1,43;0,10027
84;0,007;1,43;0,10027
85;0,007;1,43;0,10027
86;0,002;1,31;0,16981
87;0,002;1,42;0,109
88;0,002;1,42;0,109
89;0,002;1,42;0,109
90;0,002;1,42;0,109
91;0,002;1,42;0,109
92;0,002;1,48;0,070197
93;0,002;1,48;0,070197
94;0,002;1,48;0,070197
95;0,002;1,48;0,070197
96;0,002;1,48;0,070197
97;0,002;1,48;0,070197
98;0,002;1,48;0,070197
99;0,003;1,39;0,1279
100;0,002;1,4;0,12216
101;0,003;1,42;0,1086
102;0,003;1,42;0,1086
103;0,003;1,42;0,1086
104;0,003;1,44;0,094768
105;0,002;1,42;0,10898
106;0,002;1,42;0,10898
107;0,002;1,42;0,10898
108;0,003;1,47;0,074433
109;0,002;1,5;0,075663
110;0,002;1,5;0,075663
111;0,002;1,46;0,081172
112;0,002;1,46;0,081172
113;0,002;1,48;0,070197
114;0,002;1,48;0,070197
115;0,002;1,48;0,070197
116;0,002;1,48;0,070197
117;0,002;1,48;0,070197
118;0,002;1,5;0,075663
119;0,002;1,49;0,072738
120;0,002;1,48;0,070197
121;0,002;1,48;0,070197
122;0,002;1,48;0,070197
123;0,002;1,48;0,070197
124;0,002;1,48;0,070197
125;0,002;1,47;0,074697
126;0,002;1,45;0,088055
127;0,002;1,47;0,074697
128;0,002;1,47;0,074697
129;0,002;1,48;0,070197
130;0,002;1,48;0,070197
131;0,002;1,49;0,072738
132;0,002;1,49;0,072738
133;0,002;1,49;0,072738
134;0,002;1,48;0,070197
135;0,002;1,48;0,070197
136;0,002;1,48;0,070197
137;0,002;1,48;0,070197
138;0,002;1,48;0,070197
139;0,002;1,48;0,070197
140;0,002;1,48;0,070197
141;0,001;1,48;0,07002
142;0,001;1,47;0,074945
143;0,001;1,49;0,072564
144;0,001;1,49;0,072564
