\nSimulated Annealing...Discreted\n

	 Fitness Limit : -Inf
Diagnostic information.
	objective function = @sa_cav_y_4dof
	X0 = [  1 9 0.7 1.34 ]
Modified options:
	options.AnnealingFcn = @d_annealing_c4
	options.TemperatureFcn = @temperaturefast
	options.StallIterLimit = 1000
	options.InitialTemperature = [  100 100 100 100 ]
	options.Display = 'diagnose'
	options.ReannealInterval = 50
	options.DisplayInterval = 1 
	options.AcceptanceFcn = @acceptancesa
End of diagnostic information.


                           Best        Current           Mean
Iteration   f-count         f(x)         f(x)         temperature
     0          1       0.109676       0.109676            100
     1          2       0.109676       0.135468             50
     2          3       0.109676       0.171148        33.3333
     3          4       0.109676       0.118262             25
     4          5       0.109676       0.119993             20
     5          6       0.085428       0.085428        16.6667
     6          7       0.085428       0.085428        14.2857
     7          8       0.085428       0.293688           12.5
     8          9       0.085428       0.110177        11.1111
     9         10       0.085428       0.110177             10
    10         11       0.085428       0.110177        9.09091
    11         12       0.085428       0.944531        8.33333
    12         13       0.085428       0.944531        7.69231
    13         14       0.085428      0.0919657        7.14286
    14         15       0.085428      0.0858617        6.66667
    15         16       0.085428       0.234979           6.25
    16         17       0.085428       0.224925        5.88235
    17         18       0.085428       0.224925        5.55556
    18         19      0.0801134      0.0801134        5.26316
    19         20      0.0801134      0.0801134              5
    20         21      0.0801134      0.0801134         4.7619
    21         22      0.0801134      0.0801134        4.54545
    22         23      0.0801134       0.233163        4.34783
    23         24      0.0773351      0.0773351        4.16667
    24         25      0.0773351       0.307855              4
    25         26      0.0773351      0.0967786        3.84615
    26         27      0.0773351       0.164296         3.7037
    27         28      0.0773351       0.199788        3.57143
    28         29      0.0773351         0.1884        3.44828
    29         30      0.0773351       0.077478        3.33333
    30         31      0.0773351       0.309055        3.22581

                           Best        Current           Mean
Iteration   f-count         f(x)         f(x)         temperature
    31         32      0.0773351       0.199788          3.125
    32         33      0.0773351        0.10077         3.0303
    33         34      0.0773351        0.10077        2.94118
    34         35      0.0773351        0.10077        2.85714
    35         36      0.0773351        0.10077        2.77778
    36         37      0.0773351        0.10077         2.7027
    37         38      0.0773351      0.0783532        2.63158
    38         39      0.0773351       0.103665         2.5641
    39         40      0.0773351      0.0773839            2.5
    40         41      0.0773351      0.0953108        2.43902
    41         42      0.0773351       0.152488        2.38095
    42         43      0.0773351       0.317827        2.32558
    43         44      0.0773351       0.226258        2.27273
    44         45      0.0773351       0.330199        2.22222
    45         46      0.0773351      0.0987377        2.17391
    46         47      0.0773351      0.0987377        2.12766
    47         48      0.0773351      0.0905452        2.08333
    48         49      0.0773351      0.0905452        2.04082
    49         50      0.0773351       0.091658              2
    50         51      0.0773351       0.091658        1.96078
    51         52      0.0773351       0.226794        1.92308
    52         53      0.0773351      0.0797991        1.88679
    53         54      0.0773351      0.0797991        1.85185
    54         55      0.0773351      0.0786042        1.81818
    55         56      0.0773351      0.0786042        1.78571
    56         57      0.0773351      0.0786042        1.75439
    57         58      0.0773351      0.0773351        1.72414
    58         59      0.0773351      0.0773351        1.69492
    59         60      0.0773351       0.149686        1.66667
    60         61      0.0773351       0.149686        1.63934

                           Best        Current           Mean
Iteration   f-count         f(x)         f(x)         temperature
    61         62      0.0773351       0.100054         1.6129
    62         63      0.0773351      0.0783394         1.5873
    63         64      0.0773351       0.317825         1.5625
    64         65      0.0773351       0.149686        1.53846
    65         66      0.0773351      0.0783401        1.51515
    66         67      0.0773351       0.296726        1.49254
    67         68      0.0773351      0.0962244        1.47059
    68         69      0.0773351        0.10367        1.44928
*   69         70      0.0773351       0.220773            100
    70         71      0.0773351       0.334678             50
    71         72      0.0773351       0.429444        33.3333
    72         73      0.0773351      0.0815657             25
    73         74      0.0773351      0.0867064             20
