HL = 1.000 | t1//t0 = 9.000 | l1//l0 = 0.700 | alpha = 1.34 | Tmax = 0.093300
 HL = 18.000 | t1//t0 = 40.000 | l1//l0 = 0.700 | alpha = 1.52 | Tmax = 3.125620
 HL = 1.000 | t1//t0 = 5.000 | l1//l0 = 0.700 | alpha = 1.11 | Tmax = 0.122195
 HL = 1.000 | t1//t0 = 30.000 | l1//l0 = 0.300 | alpha = 1.17 | Tmax = 0.209737
 HL = 1.000 | t1//t0 = 5.000 | l1//l0 = 0.500 | alpha = 1.31 | Tmax = 0.089938
 HL = 0.500 | t1//t0 = 10.000 | l1//l0 = 0.070 | alpha = 1.34 | Tmax = 0.120571
 HL = 0.500 | t1//t0 = 4.000 | l1//l0 = 0.070 | alpha = 1.33 | Tmax = 0.161170
 HL = 1.000 | t1//t0 = 13.000 | l1//l0 = 0.700 | alpha = 1.35 | Tmax = 0.092036
 HL = 1.000 | t1//t0 = 11.000 | l1//l0 = 0.300 | alpha = 1.27 | Tmax = 0.134630
 HL = 1.000 | t1//t0 = 5.000 | l1//l0 = 0.500 | alpha = 1.33 | Tmax = 0.091297
 HL = 2.000 | t1//t0 = 4.000 | l1//l0 = 0.300 | alpha = 1.31 | Tmax = 0.275101
 HL = 1.000 | t1//t0 = 9.000 | l1//l0 = 0.500 | alpha = 1.33 | Tmax = 0.085852
 HL = 5.000 | t1//t0 = 10.000 | l1//l0 = 0.500 | alpha = 1.34 | Tmax = 1.119225
 HL = 2.000 | t1//t0 = 11.000 | l1//l0 = 0.500 | alpha = 1.28 | Tmax = 0.307404
 HL = 0.500 | t1//t0 = 4.000 | l1//l0 = 0.100 | alpha = 1.31 | Tmax = 0.160393
 HL = 0.500 | t1//t0 = 11.000 | l1//l0 = 0.300 | alpha = 1.31 | Tmax = 0.154390
 HL = 2.000 | t1//t0 = 10.000 | l1//l0 = 0.500 | alpha = 1.33 | Tmax = 0.252807
 HL = 2.000 | t1//t0 = 4.000 | l1//l0 = 0.300 | alpha = 1.34 | Tmax = 0.242876
 HL = 1.000 | t1//t0 = 11.000 | l1//l0 = 0.300 | alpha = 1.31 | Tmax = 0.118350
 HL = 2.000 | t1//t0 = 5.000 | l1//l0 = 0.500 | alpha = 1.31 | Tmax = 0.241273
 HL = 2.000 | t1//t0 = 11.000 | l1//l0 = 0.300 | alpha = 1.31 | Tmax = 0.351334
 HL = 2.000 | t1//t0 = 11.000 | l1//l0 = 0.700 | alpha = 1.35 | Tmax = 0.184798
 HL = 2.000 | t1//t0 = 11.000 | l1//l0 = 0.300 | alpha = 1.33 | Tmax = 0.330149
 HL = 1.000 | t1//t0 = 9.000 | l1//l0 = 0.700 | alpha = 1.30 | Tmax = 0.090761
 HL = 2.000 | t1//t0 = 10.000 | l1//l0 = 0.500 | alpha = 1.32 | Tmax = 0.263591
 HL = 2.000 | t1//t0 = 11.000 | l1//l0 = 0.700 | alpha = 1.33 | Tmax = 0.207036
 HL = 1.000 | t1//t0 = 4.000 | l1//l0 = 0.700 | alpha = 1.34 | Tmax = 0.098865
 HL = 2.000 | t1//t0 = 10.000 | l1//l0 = 0.700 | alpha = 1.35 | Tmax = 0.182180
 HL = 1.000 | t1//t0 = 4.000 | l1//l0 = 0.700 | alpha = 1.31 | Tmax = 0.096912
 HL = 1.000 | t1//t0 = 9.000 | l1//l0 = 0.500 | alpha = 1.34 | Tmax = 0.086585
 HL = 2.000 | t1//t0 = 10.000 | l1//l0 = 0.700 | alpha = 1.33 | Tmax = 0.204334
 HL = 2.000 | t1//t0 = 11.000 | l1//l0 = 0.500 | alpha = 1.32 | Tmax = 0.267884
 HL = 2.000 | t1//t0 = 5.000 | l1//l0 = 0.500 | alpha = 1.32 | Tmax = 0.231051
 HL = 2.000 | t1//t0 = 10.000 | l1//l0 = 0.300 | alpha = 1.31 | Tmax = 0.343300
 HL = 2.000 | t1//t0 = 5.000 | l1//l0 = 0.300 | alpha = 1.32 | Tmax = 0.279400
 HL = 2.000 | t1//t0 = 9.000 | l1//l0 = 0.300 | alpha = 1.31 | Tmax = 0.334535
 HL = 1.000 | t1//t0 = 5.000 | l1//l0 = 0.700 | alpha = 1.32 | Tmax = 0.095877
 HL = 2.000 | t1//t0 = 10.000 | l1//l0 = 0.500 | alpha = 1.34 | Tmax = 0.241586
 HL = 2.000 | t1//t0 = 9.000 | l1//l0 = 0.300 | alpha = 1.33 | Tmax = 0.313321
 HL = 1.000 | t1//t0 = 9.000 | l1//l0 = 0.700 | alpha = 1.33 | Tmax = 0.092619
 HL = 2.000 | t1//t0 = 10.000 | l1//l0 = 0.700 | alpha = 1.32 | Tmax = 0.214855
 HL = 1.000 | t1//t0 = 10.000 | l1//l0 = 0.700 | alpha = 1.33 | Tmax = 0.092012
 HL = 2.000 | t1//t0 = 10.000 | l1//l0 = 0.700 | alpha = 1.34 | Tmax = 0.193434
 HL = 0.500 | t1//t0 = 9.000 | l1//l0 = 0.300 | alpha = 1.31 | Tmax = 0.159441
 HL = 2.000 | t1//t0 = 9.000 | l1//l0 = 0.500 | alpha = 1.33 | Tmax = 0.248019
 HL = 1.000 | t1//t0 = 5.000 | l1//l0 = 0.700 | alpha = 1.34 | Tmax = 0.097207
 HL = 1.000 | t1//t0 = 10.000 | l1//l0 = 0.300 | alpha = 1.32 | Tmax = 0.110974
 HL = 2.000 | t1//t0 = 10.000 | l1//l0 = 0.300 | alpha = 1.33 | Tmax = 0.322140
 HL = 1.000 | t1//t0 = 10.000 | l1//l0 = 0.700 | alpha = 1.31 | Tmax = 0.090744
 HL = 2.000 | t1//t0 = 5.000 | l1//l0 = 0.500 | alpha = 1.34 | Tmax = 0.209529
