1,20,180,0.002,1.2,Inf
2,20,180,0.002,1.2,Inf
3,20,180,0.002,1.2,Inf
4,20,180,0.002,1.2,Inf
5,20,180,0.002,1.2,Inf
6,20,180,0.002,1.2,Inf
7,20,180,0.002,1.2,Inf
8,20,180,0.002,1.2,Inf
9,20,180,0.002,1.2,Inf
10,20,180,0.002,1.2,Inf
11,20,180,0.002,1.2,Inf
12,20,180,0.002,1.2,Inf
13,20,180,0.002,1.2,Inf
14,20,180,0.002,1.2,Inf
15,20,180,0.002,1.2,Inf
16,20,180,0.002,1.2,Inf
17,20,180,0.002,1.2,Inf
18,20,180,0.002,1.2,Inf
19,1,120,0.5,1.33,0.10534
20,1,120,0.5,1.33,0.10534
21,1,120,0.5,1.33,0.10534
22,1,120,0.5,1.33,0.10534
23,1,120,0.5,1.33,0.10534
24,1,120,0.5,1.33,0.10534
25,1,120,0.5,1.33,0.10534
26,1,120,0.5,1.33,0.10534
27,1,120,0.5,1.33,0.10534
28,1,120,0.5,1.33,0.10534
29,1,120,0.5,1.33,0.10534
30,1,120,0.5,1.33,0.10534
31,1,120,0.5,1.33,0.10534
32,1,120,0.5,1.33,0.10534
33,1,120,0.5,1.33,0.10534
34,1,12,0.002,1.07,0.32523
35,1,12,0.002,1.07,0.32523
36,1,12,0.002,1.07,0.32523
37,1,12,0.002,1.07,0.32523
38,1,12,0.002,1.07,0.32523
39,1,12,0.002,1.07,0.32523
40,0.2,13,0.007,1.44,0.22898
41,0.2,13,0.007,1.44,0.22898
42,0.2,13,0.007,1.44,0.22898
43,0.2,13,0.007,1.44,0.22898
44,0.2,13,0.007,1.44,0.22898
45,2,210,0.5,1.48,0.075317
46,2,210,0.5,1.48,0.075317
47,2,210,0.5,1.15,0.47421
48,10,160,0.5,1.54,0.77355
49,10,160,0.5,1.54,0.77355
50,10,160,0.5,1.54,0.77355
51,10,160,0.5,1.54,0.77355
52,2,4,0.05,1.27,0.3852
53,2,4,0.05,1.27,0.3852
54,2,4,0.05,1.27,0.3852
55,2,4,0.05,1.27,0.3852
56,2,4,0.05,1.27,0.3852
57,2,4,0.05,1.27,0.3852
58,2,4,0.05,1.27,0.3852
59,2,4,0.05,1.27,0.3852
60,2,4,0.05,1.27,0.3852
61,2,4,0.05,1.27,0.3852
62,2,12,0.5,1.45,0.092131
63,1,18,0.7,1.15,0.12828
64,1,18,0.7,1.15,0.12828
65,1,18,0.7,1.15,0.12828
