
Simulated Annealing...
 Double Vector

optValue =

    0.0611


Diagnostic information.
	objective function = @sa_cav_y_2dof
	X0 = [  0.001 1 ]
Modified options:
	options.TemperatureFcn = @temperaturefast
	options.StallIterLimit = 300
	options.Display = 'diagnose'
	options.DisplayInterval = 1 
End of diagnostic information.


                           Best        Current           Mean
Iteration   f-count         f(x)         f(x)         temperature
     0          1       0.319246       0.319246            100
     1          2       0.319246       0.319246             50
     2          3       0.244882       0.244882        33.3333
     3          4       0.226828       0.226828             25
     4          5       0.136614       0.136614             20
     5          6        0.13432        0.13432        16.6667
     6          7       0.133856       0.133856        14.2857
     7          8       0.133754       0.133754           12.5
     8          9       0.133372       0.133372        11.1111
     9         10       0.133372       0.229947             10
    10         11       0.133372        0.22812        9.09091
    11         12       0.133372       0.166264        8.33333
    12         13       0.132551       0.132551        7.69231
    13         14       0.132551       0.133157        7.14286
    14         15       0.132551       0.133153        6.66667
    15         16       0.126564       0.126564           6.25
    16         17       0.126564        0.14658        5.88235
    17         18       0.126564       0.165796        5.55556
    18         19       0.126564       0.165501        5.26316
    19         20       0.126564       0.153321              5
    20         21       0.126564       0.153158         4.7619
    21         22       0.126564        0.14853        4.54545
    22         23       0.126564       0.181497        4.34783
    23         24       0.126564       0.181497        4.16667
    24         25       0.126564       0.161184              4
    25         26       0.126564        0.13387        3.84615
    26         27       0.126564        0.13387         3.7037
    27         28      0.0850165      0.0850165        3.57143
    28         29      0.0850165      0.0850165        3.44828
    29         30      0.0822378      0.0822378        3.33333
    30         31      0.0822378      0.0822378        3.22581

                           Best        Current           Mean
Iteration   f-count         f(x)         f(x)         temperature
    31         32      0.0822378      0.0822378          3.125
    32         33      0.0822378      0.0822378         3.0303
    33         34      0.0822378      0.0822378        2.94118
    34         35      0.0822378       0.183988        2.85714
    35         36      0.0822378       0.179805        2.77778
    36         37      0.0822378       0.179805         2.7027
    37         38      0.0822378       0.179805        2.63158
    38         39      0.0822378       0.242748         2.5641
    39         40      0.0822378       0.172008            2.5
    40         41      0.0822378        0.21049        2.43902
    41         42      0.0822378        0.21049        2.38095
    42         43      0.0822378       0.173838        2.32558
    43         44      0.0822378       0.159554        2.27273
    44         45      0.0822378       0.140092        2.22222
    45         46      0.0822378       0.140092        2.17391
    46         47      0.0822378        0.13745        2.12766
    47         48      0.0822378        0.27844        2.08333
    48         49      0.0822378       0.173999        2.04082
    49         50      0.0822378       0.204098              2
    50         51      0.0822378      0.0914774        1.96078
    51         52      0.0822378      0.0906496        1.92308
    52         53      0.0822378      0.0906496        1.88679
    53         54      0.0822378      0.0904732        1.85185
    54         55      0.0822378      0.0904732        1.81818
    55         56      0.0822378      0.09047
