1,7,120,0.5,1.42,1.6657
2,7,120,0.5,1.42,1.6657
3,2,13,0.5,1.04,0.47454
4,2,13,0.5,1.04,0.47454
5,2,13,0.5,1.04,0.47454
6,2,13,0.5,1.04,0.47454
7,2,13,0.5,1.04,0.47454
8,2,13,0.5,1.04,0.47454
9,2,13,0.5,1.04,0.47454
10,2,13,0.5,1.04,0.47454
11,2,13,0.5,1.04,0.47454
12,2,13,1,1.19,0.27319
13,2,13,1,1.19,0.27319
14,2,13,1,1.19,0.27319
15,2,13,1,1.19,0.27319
16,2,13,1,1.19,0.27319
17,2,13,1,1.19,0.27319
18,2,13,1,1.19,0.27319
19,2,13,1,1.19,0.27319
20,2,13,1,1.19,0.27319
21,2,13,1,1.19,0.27319
22,2,13,1,1.19,0.27319
23,2,13,1,1.19,0.27319
24,2,13,1,1.19,0.27319
25,2,13,1,1.19,0.27319
26,2,13,1,1.19,0.27319
27,2,13,1,1.19,0.27319
28,2,13,1,1.19,0.27319
29,2,13,1,1.19,0.27319
30,2,13,1,1.19,0.27319
31,2,13,1,1.19,0.27319
32,2,13,1,1.19,0.27319
33,2,13,1,1.19,0.27319
34,2,13,1,1.19,0.27319
35,2,13,1,1.19,0.27319
36,2,13,1,1.19,0.27319
37,2,13,1,1.19,0.27319
38,2,13,1,1.19,0.27319
39,2,13,1,1.19,0.27319
40,2,13,1,1.19,0.27319
41,2,13,1,1.19,0.27319
42,2,17,0.3,1.44,0.20555
43,2,17,0.3,1.44,0.20555
44,2,17,0.3,1.44,0.20555
45,2,17,0.3,1.44,0.20555
46,2,17,0.3,1.44,0.20555
47,2,17,0.3,1.44,0.20555
48,2,17,0.3,1.44,0.20555
49,2,17,0.3,1.44,0.20555
50,5,210,0.5,1.54,0.059806
51,5,210,0.5,1.54,0.059806
52,5,210,0.5,1.54,0.059806
53,5,210,0.5,1.54,0.059806
54,5,210,0.5,1.54,0.059806
55,5,210,0.5,1.54,0.059806
56,5,210,0.5,1.54,0.059806
57,5,210,0.5,1.54,0.059806
58,5,210,0.5,1.54,0.059806
59,5,210,0.5,1.54,0.059806
60,5,210,0.5,1.54,0.059806
61,5,210,0.5,1.54,0.059806
62,5,210,0.5,1.54,0.059806
63,5,210,0.5,1.54,0.059806
64,5,210,0.5,1.54,0.059806
65,5,210,0.5,1.54,0.059806
66,5,210,0.5,1.54,0.059806
67,5,210,0.5,1.54,0.059806
68,0.5,15,0.07,1.25,0.1278
69,0.5,15,0.07,1.25,0.1278
70,0.5,15,0.07,1.25,0.1278
71,0.5,15,0.07,1.25,0.1278
72,0.5,15,0.07,1.25,0.1278
73,0.5,15,0.07,1.25,0.1278
74,0.5,15,0.07,1.25,0.1278
75,0.5,15,0.07,1.25,0.1278
76,0.5,15,0.07,1.25,0.1278
77,0.5,15,0.07,1.25,0.1278
78,0.5,15,0.07,1.25,0.1278
79,0.5,15,0.07,1.25,0.1278
80,0.5,15,0.07,1.25,0.1278
81,0.5,15,0.07,1.25,0.1278
82,0.5,15,0.07,1.25,0.1278
83,0.5,15,0.07,1.25,0.1278
84,0.5,15,0.07,1.25,0.1278
85,0.5,15,0.07,1.25,0.1278
86,0.5,15,0.07,1.25,0.1278
87,0.5,15,0.07,1.25,0.1278
88,1,2,0.3,1.19,0.11677
89,1,2,0.3,1.19,0.11677
90,1,2,0.3,1.19,0.11677
91,1,2,0.3,1.19,0.11677
92,1,2,0.3,1.19,0.11677
93,1,2,0.3,1.19,0.11677
94,1,2,0.3,1.19,0.11677
95,1,2,0.3,1.19,0.11677
96,1,2,0.3,1.19,0.11677
97,1,2,0.3,1.19,0.11677
