75;0,003;1,21;0,26663
76;0,02;1,52;0,067514
77;0,02;1,52;0,067514
78;0,007;1,21;0,26356
79;0,007;1,38;0,20888
80;0,005;1,41;0,19516
81;0,005;1,26;0,25316
82;0,005;1,4;0,20106
83;0,005;1,4;0,20106
84;0,005;1,4;0,20106
85;0,05;1,39;0,15857
86;0,02;1,29;0,23151
87;0,02;1,29;0,23151
88;0,003;1,38;0,2141
89;0,003;1,38;0,2141
90;0,005;1,39;0,20643
91;0,03;1,46;0,12347
92;0,03;1,46;0,12347
93;0,03;1,46;0,12347
94;0,005;1,54;0,066288
95;0,005;1,54;0,066288
96;0,005;1,54;0,066288
97;0,005;1,54;0,066288
98;0,005;1,54;0,066288
99;0,005;1,54;0,066288
100;0,002;1,5;0,11615
101;0,002;1,5;0,11615
102;0,002;1,5;0,11615
103;0,005;1,44;0,17419
104;0,003;1,51;0,099587
105;0,003;1,48;0,13955
106;0,007;1,48;0,13269
107;0,005;1,54;0,066288
108;0,005;1,54;0,066288
109;0,005;1,54;0,066288
110;0,005;1,54;0,066288
111;0,005;1,54;0,066288
112;0,005;1,54;0,066288
113;0,005;1,54;0,066288
114;0,005;1,54;0,066288
115;0,005;1,54;0,066288
116;0,005;1,54;0,066288
117;0,005;1,51;0,096328
118;0,005;1,51;0,096328
119;0,005;1,51;0,096328
120;0,005;1,51;0,096328
121;0,005;1,51;0,096328
122;0,005;1,51;0,096328
123;0,005;1,51;0,096328
124;0,005;1,51;0,096328
125;0,005;1,51;0,096328
126;0,005;1,54;0,066288
127;0,005;1,54;0,066288
128;0,005;1,54;0,066288
129;0,005;1,54;0,066288
130;0,005;1,54;0,066288
131;0,005;1,54;0,066288
132;0,005;1,53;0,067343
133;0,005;1,53;0,067343
134;0,005;1,53;0,067343
135;0,005;1,53;0,067343
136;0,005;1,53;0,067343
137;0,005;1,53;0,067343
138;0,005;1,54;0,066288
139;0,005;1,54;0,066288
140;0,007;1,53;0,065897
141;0,01;1,54;0,06901
142;0,002;1,53;0,070105
143;0,01;1,52;0,075246
144;0,003;1,54;0,065122
145;0,003;1,54;0,065122
146;0,001;1,53;0,071179
147;0,001;1,53;0,071179
148;0,002;1,54;0,064519
149;0,001;1,54;0,063905
150;0,001;1,54;0,063905
151;0,001;1,54;0,063905
152;0,001;1,54;0,063905
153;0,001;1,54;0,063905
154;0,002;1,06;0,2949
155;0,002;1,06;0,2949
156;0,005;1,45;0,16575
157;0,005;1,45;0,16575
158;0,005;1,45;0,16575
159;0,005;1,45;0,16575
160;0,003;1,06;0,29431
161;0,007;1,35;0,2223
162;0,007;1,35;0,2223
163;0,002;1,31;0,24183
164;0,003;1,31;0,2408
165;0,007;1,47;0,14352
166;0,007;1,47;0,14352
167;0,005;1,04;0,29643
168;0,002;1,41;0,19967
169;0,003;1,18;0,27281
170;0,003;1,18;0,27281
171;0,01;1,17;0,26998
172;0,007;1,34;0,22623
173;0,003;1,13;0,28235
174;0,007;1,37;0,21367
175;0,002;1,4;0,20531
176;0,002;1,4;0,20531
177;0,01;1;0,30022
178;0,01;1,19;0,26576
179;0,01;1,19;0,26576
180;0,002;1,24;0,26066
181;0,002;1,01;0,30279
182;0,005;1,2;0,26744
183;0,03;1,39;0,17697
184;0,03;1,39;0,17697
185;0,002;1,13;0,28297
186;0,003;1,41;0,19814
187;0,005;1,29;0,24499
188;0,003;1,07;0,29262
189;0,003;1,15;0,27864
190;0,003;1,52;0,083917
191;0,003;1,04;0,29754
192;0,002;1,22;0,26524
193;0,003;1,38;0,2141
194;0,003;1,04;0,29754
195;0,001;1,33;0,23643
196;0,001;1,16;0,27812
197;0,001;1,33;0,23643
198;0,001;1,33;0,23643
199;0,002;1,48;0,14139
200;0,002;1,48;0,14139
201;0,002;1,48;0,14139
202;0,002;1,08;0,29155
203;0,002;1,34;0,2318
204;0,002;1,34;0,2318
205;0,002;1,34;0,2318
206;0,002;1,34;0,2318
207;0,002;1,47;0,15206
208;0,002;1,47;0,15206
209;0,002;1,47;0,15206
210;0,002;1,11;0,28645
211;0,002;1,11;0,28645
212;0,001;1,22;0,26601
213;0,002;1,25;0,25818
214;0,001;1,26;0,2567
215;0,003;1,39;0,20922
216;0,003;1,39;0,20922
217;0,001;1,4;0,20682
218;0,001;1,4;0,20682
219;0,001;1,4;0,20682
220;0,002;1,46;0,16186
221;0,001;1,49;0,13137
222;0,002;1,51;0,1013
223;0,002;1,51;0,1013
224;0,003;1,31;0,2408
225;0,002;1,35;0,22807
226;0,003;1,29;0,2467
227;0,003;1,44;0,17756
228;0,003;1,3;0,24389
229;0,003;1,25;0,25737
230;0,003;1,25;0,25737
231;0,001;1,5;0,11802
232;0,001;1,5;0,11802
233;0,001;1,38;0,21664
234;0,002;1,42;0,19346
235;0,003;1,24;0,25981
236;0,003;1,2;0,26878
237;0,001;1,34;0,233
238;0,002;1,17;0,27553
239;0,002;1,17;0,27553
240;0,003;1,37;0,21864
241;0,002;1,23;0,26302
242;0,002;1,23;0,26302
243;0,003;1,17;0,2748
244;0,003;1,19;0,27099
245;0,003;1,43;0,18504
246;0,003;1,43;0,18504
247;0,002;1,37;0,21996
248;0,002;1,37;0,21996
249;0,002;1,37;0,21995
0;0,001;1,54;0,063905
