\nSimulated Annealing...Discreted\n

	 Fitness Limit : -Inf
Diagnostic information.
	objective function = @sa_cav_y_4dof
	X0 = [  1 9 0.7 1.34 ]
Modified options:
	options.AnnealingFcn = @d_annealing_c4
	options.TemperatureFcn = @temperatureexp
	options.StallIterLimit = 1000
	options.InitialTemperature = [  100 100 100 100 ]
	options.Display = 'diagnose'
	options.ReannealInterval = 50
	options.DisplayInterval = 1 
	options.AcceptanceFcn = @acceptancesa
End of diagnostic information.


                           Best        Current           Mean
Iteration   f-count         f(x)         f(x)         temperature
     0          1      0.0932996      0.0932996            100
     1          2      0.0932996      0.0932996          90.25
     2          3      0.0932996       0.144107        85.7375
     3          4      0.0932996        1.56935        81.4506
     4          5      0.0932996        1.56935        77.3781
     5          6      0.0932996       0.168212        73.5092
     6          7      0.0932996       0.131896        69.8337
     7          8      0.0880699      0.0880699         66.342
     8          9      0.0880699      0.0880699        63.0249
     9         10      0.0880699       0.223222        59.8737
    10         11      0.0880699       0.223222          56.88
    11         12      0.0880699       0.101891         54.036
    12         13      0.0880699      0.0969801        51.3342
    13         14      0.0880699      0.0969801        48.7675
    14         15      0.0880699       0.407837        46.3291
    15         16      0.0880699       0.122692        44.0127
    16         17      0.0880699       0.178664         41.812
    17         18      0.0880699       0.320725        39.7214
    18         19      0.0880699       0.320725        37.7354
    19         20      0.0880699       0.173809        35.8486
    20         21      0.0880699       0.173809        34.0562
    21         22      0.0880699       0.116726        32.3534
    22         23      0.0880699       0.996455        30.7357
    23         24      0.0880699       0.901086        29.1989
    24         25      0.0880699       0.555234         27.739
    25         26      0.0880699       0.555234         26.352
    26         27      0.0880699       0.555234        25.0344
    27         28      0.0880699       0.210108        23.7827
    28         29      0.0880699       0.210108        22.5936
    29         30      0.0880699       0.231878        21.4639
    30         31      0.0880699       0.120755        20.3907

                           Best        Current           Mean
Iteration   f-count         f(x)         f(x)         temperature
    31         32      0.0880699       0.120755        19.3711
    32         33      0.0880699        1.31894        18.4026
    33         34      0.0880699       0.133777        17.4825
    34         35      0.0880699       0.133777        16.6083
    35         36      0.0880699        0.26797        15.7779
    36         37      0.0880699        0.26797         14.989
    37         38      0.0880699        0.26797        14.2396
    38         39      0.0880699       0.869675        13.5276
    39         40      0.0880699       0.210073        12.8512
    40         41      0.0880699       0.192693        12.2087
    41         42      0.0832588      0.0832588        11.5982
    42         43      0.0832588      0.0832588        11.0183
    43         44      0.0832588       0.271721        10.4674
    44         45      0.0832588       0.120873        9.94403
    45         46      0.0832588       0.221216        9.44682
    46         47      0.0832588        1.77386        8.97448
    47         48      0.0832588       0.189213        8.52576
    48         49      0.0832588      0.0941758        8.09947
    49         50      0.0832588        1.03374         7.6945
    50         51      0.0832588      0.0924346        7.30977
    51         52      0.0832588      0.0868217        6.94428
    52         53      0.0831981      0.0831981        6.59707
    53         54      0.0831981       0.126987        6.26722
    54         55      0.0831981       0.126987        5.95386
    55         56      0.0831981       0.779617        5.65616
    56         57      0.0831981       0.707067        5.37335
    57         58      0.0831981       0.707067        5.10469
    58         59      0.0831981        1.45759        4.84945
    59         60      0.0831981       0.879708        4.60698
    60         61      0.0831981       0.879708        4.37663

                           Best        Current           Mean
Iteration   f-count         f(x)         f(x)         temperature
    61         62      0.0831981       0.983665         4.1578
    62         63      0.0831981       0.983665        3.94991
    63         64      0.0831981        0.29078        3.75241
    64         65      0.0831981       0.092456        3.56479
    65         66      0.0788869      0.0788869        3.38655
    66         67      0.0788869       0.277123        3.21723
    67         68      0.0788869       0.903329        3.05636
*   68         69      0.0788869        1.28646             95
    69         70      0.0788869         0.1482          90.25
    70         71      0.0788869        1.78277        85.7375
    71         72      0.0788869       0.148211        81.4506
    72         73      0.0788869       0.148211        77.3781
    73         74      0.0788869       0.160503        73.5092
    74         75      0.0788869       0.100368        69.8337
    75         76      0.0788869       0.153719         66.342
    76         77      0.0788869       0.153719        63.0249
    77         78      0.0167091      0.0167091        59.8737
    78         79      0.0167091      0.0167091          56.88
    79         80      0.0167091       0.135033         54.036
    80         81      0.0167091        0.22156        51.3342
    81         82      0.0167091        2.54306        48.7675
    82         83      0.0167091       0.424919        46.3291
    83         84      0.0167091       0.840543        44.0127
    84         85      0.0167091       0.162765         41.812
    85         86      0.0167091       0.162765        39.7214
    86         87      0.0167091        1.35069        37.7354
    87         88      0.0167091       0.746692        35.8486
    88         89      0.0167091       0.155937        34.0562
    89         90      0.0167091       0.332905        32.3534
    90         91      0.0167091       0.218986        30.7357

                           Best        Current           Mean
Iteration   f-count         f(x)         f(x)         temperature
    91         92      0.0167091       0.152671        29.1989
    92         93      0.0167091      0.0878144         27.739
    93         94      0.0167091      0.0878144         26.352
    94         95      0.0167091      0.0878144        25.0344
    95         96      0.0167091      0.0878144        23.7827
    96         97      0.0167091        6.60412        22.5936
    97         98      0.0167091        5.84434        21.4639
    98         99      0.0167091        2.19831        20.3907
    99        100      0.0167091        2.19831        19.3711
   100        101      0.0167091        2.19831        18.4026
   101        102      0.0167091        2.19831        17.4825
   102        103      0.0167091        2.19831        16.6083
   103        104      0.0167091        5.06478        15.7779
   104        105      0.0167091        0.36964         14.989
   105        106      0.0167091        0.36964        14.2396
   106        107      0.0167091        1.53118        13.5276
   107        108      0.0167091        4.10832        12.8512
   108        109      0.0167091        4.10832        12.2087
   109        110      0.0167091        3.62267        11.5982
   110        111      0.0167091        4.17033        11.0183
   111        112      0.0167091        3.05883        10.4674
   112        113      0.0167091        1.30075        9.94403
   113        114      0.0167091       0.651099        9.44682
   114        115      0.0167091      0.0679194        8.97448
   115        116      0.0167091       0.538651        8.52576
   116        117      0.0167091       0.660379        8.09947
   117        118      0.0167091        1.96255         7.6945
   118        119      0.0167091       0.264667        7.30977
   119        120      0.0167091       0.264667        6.94428
   120        121      0.0167091       0.264667        6.59707

                           Best        Current           Mean
Iteration   f-count         f(x)         f(x)         temperature
   121        122      0.0167091       0.264667        6.26722
   122        123      0.0167091       0.193173        5.95386
