
Simulated Annealing...
 Double Vector

optValue =

    0.0611


Diagnostic information.
	objective function = @sa_cav_y_2dof
	X0 = [  0.001 1 ]
Modified options:
	options.TemperatureFcn = @temperaturefast
	options.StallIterLimit = 100
	options.Display = 'diagnose'
	options.DisplayInterval = 1 
End of diagnostic information.


                           Best        Current           Mean
Iteration   f-count         f(x)         f(x)         temperature
     0          1       0.319246       0.319246            100
     1          2       0.319246       0.319246             50
     2          3       0.319246       0.319246        33.3333
     3          4       0.176934       0.176934             25
     4          5       0.162125       0.162125             20
     5          6       0.162125       0.162125        16.6667
     6          7       0.162125       0.162125        14.2857
     7          8       0.149841       0.149841           12.5
     8          9       0.149841       0.149841        11.1111
     9         10       0.149841       0.213715             10
    10         11       0.149841       0.213715        9.09091
    11         12       0.149841       0.213715        8.33333
    12         13       0.149841        0.20443        7.69231
    13         14       0.149841       0.163724        7.14286
    14         15       0.149841       0.163724        6.66667
    15         16       0.149841       0.163724           6.25
    16         17       0.149841       0.161122        5.88235
    17         18       0.149841       0.161122        5.55556
    18         19       0.149841       0.160732        5.26316
    19         20       0.104158       0.104158              5
    20         21       0.092876       0.092876         4.7619
    21         22       0.092876       0.092876        4.54545
    22         23       0.092876       0.092876        4.34783
    23         24      0.0905697      0.0905697        4.16667
    24         25      0.0905697      0.0905697              4
    25         26      0.0905697      0.0905697        3.84615
    26         27      0.0905697      0.0905697         3.7037
    27         28      0.0905697      0.0905697        3.57143
    28         29      0.0903305      0.0903305        3.44828
    29         30      0.0903305       0.208834        3.33333
    30         31      0.0903305       0.140167        3.22581

                           Best        Current           Mean
Iteration   f-count         f(x)         f(x)         temperature
    31         32      0.0903305      0.0953315          3.125
    32         33      0.0903305       0.116318         3.0303
    33         34      0.0903305       0.116318        2.94118
    34         35      0.0903305       0.116318        2.85714
    35         36      0.0903305       0.116318        2.77778
    36         37      0.0903305       0.107033         2.7027
    37         38      0.0903305       0.107033        2.63158
    38         39      0.0855534      0.0855534         2.5641
    39         40      0.0855534      0.0873171            2.5
    40         41      0.0814881      0.0814881        2.43902
    41         42      0.0814881      0.0814881        2.38095
    42         43      0.0814881      0.0814881        2.32558
    43         44      0.0814881      0.0814881        2.27273
    44         45      0.0802446      0.0802446        2.22222
    45         46      0.0799449      0.0799449        2.17391
    46         47      0.0799449      0.0799449        2.12766
    47         48      0.0799449       0.147314        2.08333
    48         49      0.0799449       0.147314        2.04082
    49         50      0.0799449       0.113673              2
    50         51      0.0799449       0.159734        1.96078
    51         52      0.0799449       0.159734        1.92308
    52         53      0.0799449       0.142472        1.88679
    53         54      0.0799449       0.123642        1.85185
    54         55      0.0799449       0.259596        1.81818
    55         56      0.0799449       0.152536        1.78571
    56         57      0.0799449       0.154093        1.75439
    57         58      0.0799449       0.096325        1.72414
    58         59      0.0799449       0.096325        1.69492
    59         60      0.0799449       0.096325        1.66667
    60         61      0.0799449       0.090586        1.63934

                           Best        Current           Mean
Iteration   f-count         f(x)         f(x)         temperature
    61         62      0.0799449      0.0902365         1.6129
    62         63      0.0799449       0.102164         1.5873
    63         64      0.0799449       0.110988         1.5625
    64         65      0.0799449       0.128534        1.53846
    65         66      0.0799449       0.112587        1.51515
    66         67      0.0799449      0.0943065        1.49254
    67         68      0.0799449      0.0943065        1.47059
    68         69      0.0799449      0.0943065        1.44928
    69         70      0.0799449       0.221297        1.42857
    70         71      0.0799449      0.0911709        1.40845
    71         72      0.0799449      0.0826592        1.38889
    72         73      0.0799449      0.0826592        1.36986
    73         74      0.0799449       0.202973        1.35135
    74         75      0.0799449       0.202973        1.33333
    75         76      0.0799449       0.202973        1.31579
    76         77      0.0799449       0.183748         1.2987
    77         78      0.0799449       0.130147        1.28205
    78         79      0.0799449       0.130147        1.26582
